brand,category,country,currency,description,domain,image,price,pricestring,reference,subcategory,timestamp,title,url
79_asus,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/175577-home/pc-de-bureau-all-in-one-asus-vivo-aio-v241fat-i3-8e-gen-4-go-noir.jpg,"1 855,000","1 855,000 DT",V241FAT-BA106T,Ordinateur de Bureau,2021-05-01 00:03:50.905119,PC de bureau All-in-One Asus Vivo AiO V241FAT / i3 8è Gén / 4 Go/ Noir,https://www.tunisianet.com.tn/pc-de-bureau/44250-pc-de-bureau-all-in-one-asus-vivo-aio-v241fat-i3-8e-gen-4-go-noir.html
95_silicon,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/125670-home/barrette-memoire-silicon-power-dimm-4-go-ddr4-2400mhz.jpg,"89,000","89,000 DT",SP004GBLFU240C02,Composant  Informatique,2021-05-01 00:03:51.104844,Barrette Mémoire Silicon Power DIMM 4 Go DDR4 2400MHz,https://www.tunisianet.com.tn/barrette-memoire/35036-barrette-memoire-silicon-power-dimm-4-go-ddr4-2400mhz.html
3_lenovo,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/185843-home/pc-portable-lenovo-ideapad-gaming-3-15imh05-i5-10e-gen-16-go-souris-gaming-lenovo-m100-offerte.jpg,"2 518,000","2 518,000 DT",81Y400UKFG-2Y-16,Ordinateur Portable,2021-05-01 00:03:51.297930,Pc portable Lenovo IdeaPad Gaming 3 15IMH05 / i5 10é Gén / 16 Go + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/46232-pc-portable-lenovo-ideapad-gaming-3-15imh05-i5-10e-gen-16-go-souris-gaming-lenovo-m100-offerte.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/190262-home/pc-de-bureau-lenovo-v530-all-in-one-i5-9e-gen-12-go-blanc.jpg,"1 878,000","1 878,000 DT",10UU001KFM-12,Ordinateur de Bureau,2021-05-01 00:03:51.532283,Pc de bureau Lenovo V530 All-In-One / i5 9è Gén / 12 Go / Blanc,https://www.tunisianet.com.tn/pc-de-bureau/47157-pc-de-bureau-lenovo-v530-all-in-one-i5-9e-gen-12-go-blanc.html
408_team-g,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/70978-home/barrette-memoire-sodimm-team-group-8-go-ddr3l-1600-mhz.jpg,"89,000","89,000 DT",TED48G2400C16-S01,Composant  Informatique,2021-05-01 00:03:52.072329,Barrette Mémoire SODIMM Team Group 8 Go DDR4 / 2400 MHz,https://www.tunisianet.com.tn/barette-memoire-pour-pc-portable/24562-barrette-memoire-sodimm-team-group-8-go-ddr3l-1600-mhz.html
640_advanc,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/155333-home/souris-advance-gaming-gta210-led.jpg,"24,000","24,000 DT",S-GTA210,Accessoires et Périphériques,2021-05-01 00:03:52.712473,Souris ADVANCE Gaming GTA210 LED,https://www.tunisianet.com.tn/souris/40532-souris-advance-gaming-gta210-led.html
66_msi,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/199728-home/pc-portable-msi-modern-a10m-i5-10e-gen-16-go-noir.jpg,"2 524,000","2 524,000 DT",MODERN15A10M-16,Ordinateur Portable,2021-05-01 00:03:53.130580,Pc portable MSI Modern A10M / i5 10é Gen / 16 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/49012-pc-portable-msi-modern-a10m-i5-10e-gen-16-go-noir.html
560_rampag,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/188864-home/boitier-gamier-everest-rampage-66w-smooth-avec-fenetre-noir.jpg,"1 899,000","1 899,000 DT",RAMPAGE-1,Ordinateur de Bureau,2021-05-01 00:03:53.284992,Pc de Bureau Gaming Rampage / Ryzen 5 / RX 5500XT / 8 Go,https://www.tunisianet.com.tn/pc-de-bureau-gamer/46849-boitier-gamier-everest-rampage-66w-smooth-avec-fenetre-noir.html
309_arctic,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/57559-home/pate-thermique-arctic-145-x-145-x-15-mm.jpg,"89,000","89,000 DT",ACTPD00006A,Composant  Informatique,2021-05-01 00:03:53.752281,Pâte thérmique Arctic 145 x 145 x 1.5 mm,https://www.tunisianet.com.tn/accessoires-divers/20102-pate-thermique-arctic-145-x-145-x-15-mm.html
309_arctic,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/57561-home/pate-thermique-arctic-50-x-50-x-15-mm.jpg,"24,000","24,000 DT",ACTPD00003A,Accessoires et Périphériques,2021-05-01 00:03:54.004596,Pâte thérmique Arctic 50 x 50 x 1.5 mm,https://www.tunisianet.com.tn/accessoires-divers/20104-pate-thermique-arctic-50-x-50-x-15-mm.html
29_dell,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/195783-home/pc-portable-dell-latitude-3510-i5-10e-gen-12-go.jpg,"2 528,000","2 528,000 DT",273523873-12,Ordinateur Portable,2021-05-01 00:03:54.548449,Pc Portable Dell Latitude 3510 / i5 10è Gén / 12 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/48289-pc-portable-dell-latitude-3510-i5-10e-gen-12-go.html
29_dell,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/194368-home/pc-de-bureau-dell-vostro-3888-i7-10e-gen-8-go.jpg,"1 899,000","1 899,000 DT",N1000VD3888EMEA01,Ordinateur de Bureau,2021-05-01 00:03:54.762442,Pc de bureau Dell Vostro 3888 / i7 10é Gén / 8 Go,https://www.tunisianet.com.tn/pc-de-bureau/48017-pc-de-bureau-dell-vostro-3888-i7-10e-gen-8-go.html
287_lc-pow,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/100704-home/boitier-externe-25-lc-225u3-raid-usb-30.jpg,"89,000","89,000 DT",LC-225U3-RAID,Composant  Informatique,2021-05-01 00:03:54.884986,"Boitier Externe 2.5"" LC-225U3-RAID / USB 3.0",https://www.tunisianet.com.tn/composant-informatique/30437-boitier-externe-25-lc-225u3-raid-usb-30.html
640_advanc,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/141055-home/ensemble-clavier-souris-filaire-usb-advance-starter.jpg,"24,500","24,500 DT",CLS-197U,Accessoires et Périphériques,2021-05-01 00:03:55.487036,Ensemble Clavier Souris Filaire USB Advance Starter,https://www.tunisianet.com.tn/ensemble-clavier-et-souris/37819-ensemble-clavier-souris-filaire-usb-advance-starter.html
29_dell,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/190417-home/pc-portable-dell-g3-3500-i5-10e-gen-16-go-noir.jpg,"2 528,000","2 528,000 DT",3500-G3.-16,Ordinateur Portable,2021-05-01 00:03:55.760572,Pc Portable Dell G3 3500 / i5 10è Gén / 16 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47191-pc-portable-dell-g3-3500-i5-10e-gen-16-go-noir.html
79_asus,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/196122-home/pc-de-bureau-all-in-one-asus-vivo-aio-v222fak-i3-10e-gen-16-go-noir.jpg,"1 902,000","1 902,000 DT",V222FAK-BA077T-16,Ordinateur de Bureau,2021-05-01 00:03:55.918610,PC de bureau All-in-One Asus Vivo AiO V222FAK / i3 10è Gén / 16 Go / Noir,https://www.tunisianet.com.tn/pc-de-bureau/48365-pc-de-bureau-all-in-one-asus-vivo-aio-v222fak-i3-10e-gen-16-go-noir.html
6_hp,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/195751-home/cadenas-de-securite-hp-pour-pc-portable-noir.jpg,"89,000","89,000 DT",T1A63AA,Composant  Informatique,2021-05-01 00:03:56.067219,Cadenas De Sécurité HP Pour Pc Portable / Noir,https://www.tunisianet.com.tn/divers/48281-cadenas-de-securite-hp-pour-pc-portable-noir.html
6_hp,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/173171-home/souris-gaming-hp-retroeclairee-x220-noir.jpg,"25,000","25,000 DT",8DX48AA,Accessoires et Périphériques,2021-05-01 00:03:56.262485,Souris Gaming Hp rétroéclairée X220 / Noir,https://www.tunisianet.com.tn/souris/43819-souris-gaming-hp-retroeclairee-x220-noir.html
79_asus,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/188949-home/pc-portable-asus-vivobook-r564ja-i7-10e-gen-8-go-gris.jpg,"2 529,000","2 529,000 DT",R564JA-UH71T.,Ordinateur Portable,2021-05-01 00:03:56.445776,Pc portable Asus VivoBook R564JA / i7 10è Gén / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/46863-pc-portable-asus-vivobook-r564ja-i7-10e-gen-8-go-gris.html
79_asus,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/196126-home/pc-de-bureau-all-in-one-asus-vivo-aio-v222fak-i3-10e-gen-20-go-noir.jpg,"1 938,000","1 938,000 DT",V222FAK-BA077T-20,Ordinateur de Bureau,2021-05-01 00:03:56.641561,PC de bureau All-in-One Asus Vivo AiO V222FAK / i3 10è Gén / 20 Go / Noir,https://www.tunisianet.com.tn/pc-de-bureau/48366-pc-de-bureau-all-in-one-asus-vivo-aio-v222fak-i3-10e-gen-20-go-noir.html
309_arctic,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/197336-home/ventilateur-pour-processeur-arctic-freezer-34.jpg,"90,000","90,000 DT",ACFRE00052A,Composant  Informatique,2021-05-01 00:03:57.089060,Ventilateur pour Processeur Arctic Freezer 34,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/48603-ventilateur-pour-processeur-arctic-freezer-34.html
819_redrag,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/153521-home/tapis-souris-gaming-jertech-mp44-35-x-44-cm.jpg,"25,000","25,000 DT",P001,Accessoires et Périphériques,2021-05-01 00:03:57.236270,Tapis souris Gaming Redragon Archelon M  / 330 x 260,https://www.tunisianet.com.tn/tapis-souris-tunisie/40223-tapis-souris-gaming-jertech-mp44-35-x-44-cm.html
3_lenovo,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/200238-home/pc-portable-lenovo-ideapad-gaming-3-15arh05-amd-ryzen-5-16-go-noir-souris-gaming-lenovo-m100-offerte.jpg,"2 538,000","2 538,000 DT",82EY00SJFG-2Y-16,Ordinateur Portable,2021-05-01 00:03:57.335318,PC Portable Lenovo IdeaPad Gaming 3 15ARH05 / AMD Ryzen 5 / 16 Go / Noir + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-gamer/49109-pc-portable-lenovo-ideapad-gaming-3-15arh05-amd-ryzen-5-16-go-noir-souris-gaming-lenovo-m100-offerte.html
6_hp,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/173267-home/pc-de-bureau-hp-tout-en-un-22-df0000nk-i3-10e-gen-4-go-blanc.jpg,"1 939,000","1 939,000 DT",1G9T5EA,Ordinateur de Bureau,2021-05-01 00:03:57.367197,Pc De Bureau HP Tout En Un 22-DF0000NK / I3 10È GÉN / 4 Go / Blanc,https://www.tunisianet.com.tn/pc-tout-en-un/43837-pc-de-bureau-hp-tout-en-un-22-df0000nk-i3-10e-gen-4-go-blanc.html
560_rampag,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/99967-home/ventilateur-pour-processeur-everest-rampage-wind-chill-320.jpg,"90,000","90,000 DT",CHILL-320,Composant  Informatique,2021-05-01 00:03:57.401105,Ventilateur Pour Processeur Everest Rampage Wind Chill 320,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/30310-ventilateur-pour-processeur-everest-rampage-wind-chill-320.html
17_noname,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/194709-home/souris-gamer-usg-claymore.jpg,"25,000","25,000 DT",78301113146,Accessoires et Périphériques,2021-05-01 00:03:57.426069,Souris Gamer USG Claymore Rétroéclairage 7 couleurs,https://www.tunisianet.com.tn/souris/48083-souris-gamer-usg-claymore.html
66_msi,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/189514-home/pc-portable-msi-modern-b10mw-i5-10e-gen-16-go-noir.jpg,"2 539,000","2 539,000 DT",MODERN15A10RBS470X,Ordinateur Portable,2021-05-01 00:03:57.453583,Pc portable MSI Modern A10RB / i5 10é Gen / 16 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/46987-pc-portable-msi-modern-b10mw-i5-10e-gen-16-go-noir.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/190266-home/pc-de-bureau-lenovo-v530-all-in-one-i5-9e-gen-16-go-blanc.jpg,"1 942,000","1 942,000 DT",10UU001KFM-16,Ordinateur de Bureau,2021-05-01 00:03:57.489034,Pc de bureau Lenovo V530 All-In-One / i5 9è Gén / 16 Go / Blanc,https://www.tunisianet.com.tn/pc-de-bureau/47158-pc-de-bureau-lenovo-v530-all-in-one-i5-9e-gen-16-go-blanc.html
164_cooler,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/56771-home/ventilateur-refroidisseur-pour-pc-de-bureau-cooler-master-hyper-tx3i.jpg,"91,000","91,000 DT",RR-TX3E-22PK-B1,Composant  Informatique,2021-05-01 00:03:57.523951,Ventilateur-Refroidisseur pour Pc de bureau Cooler Master Hyper TX3i,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/19893-ventilateur-refroidisseur-pour-pc-de-bureau-cooler-master-hyper-tx3i.html
839_xtrike,Accessoires et Périphériques,TN,TND,Souris ADVANCE Gaming GTA210 LED - optique gamer RGB - Rétroéclairage RGB 5 modes - Capteur optique: 2400 dpi - 6 boutons - 3 patins antidérapants - Câble: 1.50 m - Dimensions: 124 x 68 x 39 mm - Poids: 90g - Compatibilité Windows 7/8/8.1/10 et MacOS X - Garantie: 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/188751-home/haut-parleur-xtrike-me-sk-402-6w.jpg,"25,000","25,000 DT",SK402,Accessoires et Périphériques,2021-05-01 00:03:57.617687,Haut Parleur Xtrike Me SK-402 / 6W,https://www.tunisianet.com.tn/haut-parleur/46820-haut-parleur-xtrike-me-sk-402-6w.html
66_msi,Ordinateur Portable,TN,TND,"Écran 15.6"" ",tunisianet.com.tn,https://www.tunisianet.com.tn/200358-home/pc-portable-msi-modern-a10m-i5-10e-gen-8-go-noir.jpg,"2 539,000","2 539,000 DT",MODERN15606XF-W10P,Ordinateur Portable,2021-05-01 00:03:57.694324,Pc portable MSI Modern A10M / i5 10é Gen / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/49128-pc-portable-msi-modern-a10m-i5-10e-gen-8-go-noir.html
6_hp,Ordinateur de Bureau,TN,TND,"Écran 21.5"" LED Full HD IPS - Processeur Intel Core i3-9100T, 9è Gén, Jusqu'à 3.7 GHz, 6 Mo de mémoire cache - Mémoire 24 Go - Disque 1 To - Carte graphique Intel HD Graphics 630 - Lecteur de cartes- Ethernet - HDMI - USB 3.1 - Webcam HD 720p - Wifi - Bluetooth - Couleur Blanc - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191533-home/pc-de-bureau-tout-en-un-hp-200-g4-22.jpg,"1 949,000","1 949,000 DT",9US61EA,Ordinateur de Bureau,2021-05-01 00:03:57.753607,Pc De Bureau Tout-En-Un HP 200 G4 22 - I5 10è Gén - 4 Go,https://www.tunisianet.com.tn/pc-tout-en-un/47466-pc-de-bureau-tout-en-un-hp-200-g4-22.html
287_lc-pow,Composant  Informatique,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/57507-home/boitier-lc-power-micro-atx-2010mb.jpg,"92,000","92,000 DT",175347,Composant  Informatique,2021-05-01 00:03:57.826365,Boitier LC-Power Micro ATX 2010MB,https://www.tunisianet.com.tn/boitier/20086-boitier-lc-power-micro-atx-2010mb.html
